Loading enwik8...
Total bytes: 100000000
Starting training...

----Training FastCKA_l2_s2----
FastCKA_l2_s2: step 500/20000 | loss 2.8786
FastCKA_l2_s2: step 18000/20000 | loss 1.6742
FastCKA_l2_s2: step 18500/20000 | loss 1.7291
FastCKA_l2_s2: step 19000/20000 | loss 1.7319
FastCKA_l2_s2: step 19500/20000 | loss 1.7621
FastCKA_l2_s2: step 20000/20000 | loss 1.5925
FastCKA_l2_s2: train bpb=2.3845 | val bpb=2.3866

----Training FastCKA_l1_s1----
FastCKA_l1_s1: step 500/20000 | loss 2.9684
FastCKA_l1_s1: step 1000/20000 | loss 2.6787
FastCKA_l1_s1: step 1500/20000 | loss 2.6348
FastCKA_l1_s1: step 2000/20000 | loss 2.6180
FastCKA_l1_s1: step 2500/20000 | loss 2.6713
FastCKA_l1_s1: step 3000/20000 | loss 2.5298
FastCKA_l1_s1: step 3500/20000 | loss 2.5405
FastCKA_l1_s1: step 4000/20000 | loss 2.5878
FastCKA_l1_s1: step 4500/20000 | loss 2.5000
FastCKA_l1_s1: step 5000/20000 | loss 2.5045
FastCKA_l1_s1: step 5500/20000 | loss 2.4749
FastCKA_l1_s1: step 6000/20000 | loss 2.4682
FastCKA_l1_s1: step 6500/20000 | loss 2.4489
FastCKA_l1_s1: step 7000/20000 | loss 2.4764
FastCKA_l1_s1: step 7500/20000 | loss 2.4580
FastCKA_l1_s1: step 8000/20000 | loss 2.4442
FastCKA_l1_s1: step 8500/20000 | loss 2.3888
FastCKA_l1_s1: step 9000/20000 | loss 2.3853
FastCKA_l1_s1: step 9500/20000 | loss 2.3146
FastCKA_l1_s1: step 10000/20000 | loss 2.4152
FastCKA_l1_s1: step 10500/20000 | loss 2.3396
FastCKA_l1_s1: step 11000/20000 | loss 2.4185
FastCKA_l1_s1: step 11500/20000 | loss 2.3729
FastCKA_l1_s1: step 12000/20000 | loss 2.3946
FastCKA_l1_s1: step 12500/20000 | loss 2.2610
FastCKA_l1_s1: step 13000/20000 | loss 2.2826
FastCKA_l1_s1: step 13500/20000 | loss 2.2971
FastCKA_l1_s1: step 14000/20000 | loss 2.1216
FastCKA_l1_s1: step 14500/20000 | loss 2.0768
FastCKA_l1_s1: step 15000/20000 | loss 2.0947
FastCKA_l1_s1: step 15500/20000 | loss 2.0676
FastCKA_l1_s1: step 16000/20000 | loss 2.0669
FastCKA_l1_s1: step 16500/20000 | loss 2.0940
FastCKA_l1_s1: step 17000/20000 | loss 2.0624
FastCKA_l1_s1: step 17500/20000 | loss 2.0764
FastCKA_l1_s1: step 18000/20000 | loss 1.9870
FastCKA_l1_s1: step 18500/20000 | loss 1.9445
FastCKA_l1_s1: step 19000/20000 | loss 1.9554
FastCKA_l1_s1: step 19500/20000 | loss 1.9460
FastCKA_l1_s1: step 20000/20000 | loss 1.8553
FastCKA_l1_s1: train bpb=2.7718 | val bpb=2.7794

----Training FastCKA_l4_s1----
FastCKA_l4_s1: step 500/20000 | loss 2.8213
FastCKA_l4_s1: step 1000/20000 | loss 2.7263
FastCKA_l4_s1: step 1500/20000 | loss 2.5655
FastCKA_l4_s1: step 2000/20000 | loss 2.5536
FastCKA_l4_s1: step 2500/20000 | loss 2.4916
FastCKA_l4_s1: step 3000/20000 | loss 2.5139
FastCKA_l4_s1: step 3500/20000 | loss 2.3754
FastCKA_l4_s1: step 4000/20000 | loss 2.4480
FastCKA_l4_s1: step 4500/20000 | loss 2.4175
FastCKA_l4_s1: step 5000/20000 | loss 2.3926
FastCKA_l4_s1: step 5500/20000 | loss 2.3709
FastCKA_l4_s1: step 6000/20000 | loss 2.3167
FastCKA_l4_s1: step 6500/20000 | loss 2.1925
FastCKA_l4_s1: step 7000/20000 | loss 2.2657
FastCKA_l4_s1: step 7500/20000 | loss 2.2124
FastCKA_l4_s1: step 8000/20000 | loss 2.1090
FastCKA_l4_s1: step 8500/20000 | loss 2.0954
FastCKA_l4_s1: step 9000/20000 | loss 2.0654
FastCKA_l4_s1: step 9500/20000 | loss 1.9310
FastCKA_l4_s1: step 10000/20000 | loss 1.9041
FastCKA_l4_s1: step 10500/20000 | loss 1.8401
FastCKA_l4_s1: step 11000/20000 | loss 1.7974
FastCKA_l4_s1: step 11500/20000 | loss 1.8365
FastCKA_l4_s1: step 12000/20000 | loss 1.6977
FastCKA_l4_s1: step 12500/20000 | loss 1.6879
FastCKA_l4_s1: step 13000/20000 | loss 1.7021
FastCKA_l4_s1: step 13500/20000 | loss 1.5740
FastCKA_l4_s1: step 14000/20000 | loss 1.5246
FastCKA_l4_s1: step 14500/20000 | loss 1.5632
FastCKA_l4_s1: step 15000/20000 | loss 1.5568
FastCKA_l4_s1: step 15500/20000 | loss 1.5508
FastCKA_l4_s1: step 16000/20000 | loss 1.5765
FastCKA_l4_s1: step 16500/20000 | loss 1.4744
FastCKA_l4_s1: step 17000/20000 | loss 1.5370
FastCKA_l4_s1: step 17500/20000 | loss 1.5623
FastCKA_l4_s1: step 18000/20000 | loss 1.5147
FastCKA_l4_s1: step 18500/20000 | loss 1.4493
FastCKA_l4_s1: step 19000/20000 | loss 1.4691
FastCKA_l4_s1: step 19500/20000 | loss 1.4147
FastCKA_l4_s1: step 20000/20000 | loss 1.3637
FastCKA_l4_s1: train bpb=2.0306 | val bpb=2.0660

----Training FastCKA_l2_s8----
FastCKA_l2_s8: step 500/20000 | loss 2.7842
FastCKA_l2_s8: step 1000/20000 | loss 2.6653
FastCKA_l2_s8: step 1500/20000 | loss 2.6636
FastCKA_l2_s8: step 2000/20000 | loss 2.6736
FastCKA_l2_s8: step 2500/20000 | loss 2.5754
FastCKA_l2_s8: step 3000/20000 | loss 2.5389
FastCKA_l2_s8: step 3500/20000 | loss 2.5442
FastCKA_l2_s8: step 4000/20000 | loss 2.5055
FastCKA_l2_s8: step 4500/20000 | loss 2.4414
FastCKA_l2_s8: step 5000/20000 | loss 2.4250
FastCKA_l2_s8: step 5500/20000 | loss 2.4308
FastCKA_l2_s8: step 6000/20000 | loss 2.4436
FastCKA_l2_s8: step 6500/20000 | loss 2.3945
FastCKA_l2_s8: step 7000/20000 | loss 2.3785
FastCKA_l2_s8: step 7500/20000 | loss 2.3321
FastCKA_l2_s8: step 8000/20000 | loss 2.3012
FastCKA_l2_s8: step 8500/20000 | loss 2.2506
FastCKA_l2_s8: step 9000/20000 | loss 2.2531
FastCKA_l2_s8: step 9500/20000 | loss 2.2113
FastCKA_l2_s8: step 10000/20000 | loss 2.3844
FastCKA_l2_s8: step 10500/20000 | loss 2.2029
FastCKA_l2_s8: step 11000/20000 | loss 2.0751
FastCKA_l2_s8: step 11500/20000 | loss 1.9900
FastCKA_l2_s8: step 12000/20000 | loss 2.0761
FastCKA_l2_s8: step 12500/20000 | loss 2.0073
FastCKA_l2_s8: step 13000/20000 | loss 2.0159
FastCKA_l2_s8: step 13500/20000 | loss 2.0078
FastCKA_l2_s8: step 14000/20000 | loss 1.8179
FastCKA_l2_s8: step 14500/20000 | loss 1.9605
FastCKA_l2_s8: step 15000/20000 | loss 1.8328
FastCKA_l2_s8: step 15500/20000 | loss 1.7544
FastCKA_l2_s8: step 16000/20000 | loss 1.7753
FastCKA_l2_s8: step 16500/20000 | loss 1.7969
FastCKA_l2_s8: step 17000/20000 | loss 1.7299
FastCKA_l2_s8: step 17500/20000 | loss 1.7340
FastCKA_l2_s8: step 18000/20000 | loss 1.7741
FastCKA_l2_s8: step 18500/20000 | loss 1.6833
FastCKA_l2_s8: step 19000/20000 | loss 1.6738
FastCKA_l2_s8: step 19500/20000 | loss 1.6609
FastCKA_l2_s8: step 20000/20000 | loss 1.6497
FastCKA_l2_s8: train bpb=2.3595 | val bpb=2.3774
Training completed successfully!
